Store,ScenarioLevel,Year,Month,StandardShippingCost
SAMX417UX6KT,Budget,1996,08,5.250
SAMX417UX6KT,Budget,1996,09,4.250
SAMX417UX6KT,Budget,1996,10,4.250
SAMX417UX6KT,Budget,1996,11,5.250
SAMX417UX6KT,Budget,1996,12,4.250
WJ3H5M8UF0YP,Actual,1995,01,6.120
WJ3H5M8UF0YP,Actual,1995,02,5.460
WJ3H5M8UF0YP,Actual,1995,03,5.640
WJ3H5M8UF0YP,Actual,1995,04,5.940
WJ3H5M8UF0YP,Actual,1995,05,5.700
WJ3H5M8UF0YP,Actual,1995,06,6.060
WJ3H5M8UF0YP,Actual,1995,07,6.000
WJ3H5M8UF0YP,Actual,1995,08,6.240
WJ3H5M8UF0YP,Actual,1995,09,5.880
WJ3H5M8UF0YP,Actual,1995,10,6.000
WJ3H5M8UF0YP,Actual,1995,11,5.820
WJ3H5M8UF0YP,Actual,1995,12,6.300
WJ3H5M8UF0YP,Actual,1996,01,6.300
WJ3H5M8UF0YP,Actual,1996,02,6.420
WJ3H5M8UF0YP,Actual,1996,03,6.240
WJ3H5M8UF0YP,Actual,1996,04,5.580
WJ3H5M8UF0YP,Actual,1996,05,5.700
WJ3H5M8UF0YP,Actual,1996,06,6.180
WJ3H5M8UF0YP,Budget,1996,01,5.300
WJ3H5M8UF0YP,Budget,1996,02,7.300
WJ3H5M8UF0YP,Budget,1996,03,6.300
WJ3H5M8UF0YP,Budget,1996,04,7.300
WJ3H5M8UF0YP,Budget,1996,05,5.300
WJ3H5M8UF0YP,Budget,1996,06,6.300
WJ3H5M8UF0YP,Budget,1996,07,6.300
WJ3H5M8UF0YP,Budget,1996,08,7.300
WJ3H5M8UF0YP,Budget,1996,09,5.300
WJ3H5M8UF0YP,Budget,1996,10,7.300
WJ3H5M8UF0YP,Budget,1996,11,7.300
WJ3H5M8UF0YP,Budget,1996,12,6.300
KYGGH8MGAU61,Actual,1995,01,8.910
KYGGH8MGAU61,Actual,1995,02,8.100
KYGGH8MGAU61,Actual,1995,03,8.640
KYGGH8MGAU61,Actual,1995,04,9.180
KYGGH8MGAU61,Actual,1995,05,8.730
KYGGH8MGAU61,Actual,1995,06,8.730
KYGGH8MGAU61,Actual,1995,07,9.000
KYGGH8MGAU61,Actual,1995,08,8.460
KYGGH8MGAU61,Actual,1995,09,8.640
KYGGH8MGAU61,Actual,1995,10,8.550
KYGGH8MGAU61,Actual,1995,11,9.450
KYGGH8MGAU61,Actual,1995,12,9.180
KYGGH8MGAU61,Actual,1996,01,9.000
KYGGH8MGAU61,Actual,1996,02,8.100
KYGGH8MGAU61,Actual,1996,03,8.550
KYGGH8MGAU61,Actual,1996,04,8.910
KYGGH8MGAU61,Actual,1996,05,9.720
KYGGH8MGAU61,Actual,1996,06,9.450
KYGGH8MGAU61,Budget,1996,01,8.450
KYGGH8MGAU61,Budget,1996,02,9.450
KYGGH8MGAU61,Budget,1996,03,8.450
KYGGH8MGAU61,Budget,1996,04,8.450
KYGGH8MGAU61,Budget,1996,05,9.450
KYGGH8MGAU61,Budget,1996,06,8.450
KYGGH8MGAU61,Budget,1996,07,8.450
KYGGH8MGAU61,Budget,1996,08,8.450
KYGGH8MGAU61,Budget,1996,09,9.450
KYGGH8MGAU61,Budget,1996,10,8.450
KYGGH8MGAU61,Budget,1996,11,10.450
KYGGH8MGAU61,Budget,1996,12,10.450
GBU1H8OC3DFY,Actual,1995,01,10.000
GBU1H8OC3DFY,Actual,1995,02,9.700
GBU1H8OC3DFY,Actual,1995,03,10.900
GBU1H8OC3DFY,Actual,1995,04,10.100
GBU1H8OC3DFY,Actual,1995,05,10.100
GBU1H8OC3DFY,Actual,1995,06,9.600
GBU1H8OC3DFY,Actual,1995,07,10.700
GBU1H8OC3DFY,Actual,1995,08,11.000
GBU1H8OC3DFY,Actual,1995,09,9.500
GBU1H8OC3DFY,Actual,1995,10,9.500
GBU1H8OC3DFY,Actual,1995,11,10.300
GBU1H8OC3DFY,Actual,1995,12,9.100
GBU1H8OC3DFY,Actual,1996,01,10.100
GBU1H8OC3DFY,Actual,1996,02,9.800
GBU1H8OC3DFY,Actual,1996,03,10.100
GBU1H8OC3DFY,Actual,1996,04,10.200
GBU1H8OC3DFY,Actual,1996,05,9.900
GBU1H8OC3DFY,Actual,1996,06,9.000
GBU1H8OC3DFY,Budget,1996,01,11.500
GBU1H8OC3DFY,Budget,1996,02,9.500
GBU1H8OC3DFY,Budget,1996,03,10.500
GBU1H8OC3DFY,Budget,1996,04,11.500
GBU1H8OC3DFY,Budget,1996,05,10.500
GBU1H8OC3DFY,Budget,1996,06,10.500
GBU1H8OC3DFY,Budget,1996,07,9.500
GBU1H8OC3DFY,Budget,1996,08,11.500
GBU1H8OC3DFY,Budget,1996,09,9.500
GBU1H8OC3DFY,Budget,1996,10,11.500
GBU1H8OC3DFY,Budget,1996,11,10.500
GBU1H8OC3DFY,Budget,1996,12,9.500
B7MINKVCY73G,Actual,1995,01,5.150
B7MINKVCY73G,Actual,1995,02,4.650
B7MINKVCY73G,Actual,1995,03,5.500
B7MINKVCY73G,Actual,1995,04,5.500
B7MINKVCY73G,Actual,1995,05,5.400
B7MINKVCY73G,Actual,1995,06,5.150
B7MINKVCY73G,Actual,1995,07,5.400
B7MINKVCY73G,Actual,1995,08,4.500
B7MINKVCY73G,Actual,1995,09,4.500
B7MINKVCY73G,Actual,1995,10,4.600
B7MINKVCY73G,Actual,1995,11,4.800
B7MINKVCY73G,Actual,1995,12,5.150
B7MINKVCY73G,Actual,1996,01,4.900
B7MINKVCY73G,Actual,1996,02,4.500
B7MINKVCY73G,Actual,1996,03,5.450
B7MINKVCY73G,Actual,1996,04,4.950
B7MINKVCY73G,Actual,1996,05,5.000
B7MINKVCY73G,Actual,1996,06,4.800
B7MINKVCY73G,Budget,1996,01,5.250
B7MINKVCY73G,Budget,1996,02,4.250
B7MINKVCY73G,Budget,1996,03,5.250
B7MINKVCY73G,Budget,1996,04,6.250
B7MINKVCY73G,Budget,1996,05,5.250
B7MINKVCY73G,Budget,1996,06,6.250
B7MINKVCY73G,Budget,1996,07,5.250
B7MINKVCY73G,Budget,1996,08,4.250
B7MINKVCY73G,Budget,1996,09,5.250
B7MINKVCY73G,Budget,1996,10,6.250
B7MINKVCY73G,Budget,1996,11,5.250
B7MINKVCY73G,Budget,1996,12,4.250
KGSYT4PUD54Z,Actual,1995,01,4.550
KGSYT4PUD54Z,Actual,1995,02,5.250
KGSYT4PUD54Z,Actual,1995,03,4.950
KGSYT4PUD54Z,Actual,1995,04,4.850
KGSYT4PUD54Z,Actual,1995,05,4.700
KGSYT4PUD54Z,Actual,1995,06,5.250
KGSYT4PUD54Z,Actual,1995,07,5.200
KGSYT4PUD54Z,Actual,1995,08,4.950
KGSYT4PUD54Z,Actual,1995,09,5.050
KGSYT4PUD54Z,Actual,1995,10,4.900
KGSYT4PUD54Z,Actual,1995,11,4.600
KGSYT4PUD54Z,Actual,1995,12,5.050
KGSYT4PUD54Z,Actual,1996,01,5.500
KGSYT4PUD54Z,Actual,1996,02,5.000
KGSYT4PUD54Z,Actual,1996,03,4.600
KGSYT4PUD54Z,Actual,1996,04,4.800
KGSYT4PUD54Z,Actual,1996,05,4.600
KGSYT4PUD54Z,Actual,1996,06,5.450
KGSYT4PUD54Z,Budget,1996,01,5.250
KGSYT4PUD54Z,Budget,1996,02,5.250
KGSYT4PUD54Z,Budget,1996,03,4.250
KGSYT4PUD54Z,Budget,1996,04,5.250
KGSYT4PUD54Z,Budget,1996,05,6.250
KGSYT4PUD54Z,Budget,1996,06,5.250
KGSYT4PUD54Z,Budget,1996,07,4.250
KGSYT4PUD54Z,Budget,1996,08,5.250
KGSYT4PUD54Z,Budget,1996,09,6.250
KGSYT4PUD54Z,Budget,1996,10,4.250
KGSYT4PUD54Z,Budget,1996,11,5.250
KGSYT4PUD54Z,Budget,1996,12,4.250
T7M0N3QTPLRP,Actual,1995,01,7.360
T7M0N3QTPLRP,Actual,1995,02,8.640
T7M0N3QTPLRP,Actual,1995,03,8.720
T7M0N3QTPLRP,Actual,1995,04,7.680
T7M0N3QTPLRP,Actual,1995,05,8.000
T7M0N3QTPLRP,Actual,1995,06,7.280
T7M0N3QTPLRP,Actual,1995,07,8.080
T7M0N3QTPLRP,Actual,1995,08,7.360
T7M0N3QTPLRP,Actual,1995,09,7.840
T7M0N3QTPLRP,Actual,1995,10,8.640
T7M0N3QTPLRP,Actual,1995,11,7.520
T7M0N3QTPLRP,Actual,1995,12,7.520
T7M0N3QTPLRP,Actual,1996,01,7.520
T7M0N3QTPLRP,Actual,1996,02,7.680
T7M0N3QTPLRP,Actual,1996,03,7.360
T7M0N3QTPLRP,Actual,1996,04,8.240
T7M0N3QTPLRP,Actual,1996,05,7.920
T7M0N3QTPLRP,Actual,1996,06,7.760
T7M0N3QTPLRP,Budget,1996,01,7.400
T7M0N3QTPLRP,Budget,1996,02,8.400
T7M0N3QTPLRP,Budget,1996,03,7.400
T7M0N3QTPLRP,Budget,1996,04,7.400
T7M0N3QTPLRP,Budget,1996,05,7.400
T7M0N3QTPLRP,Budget,1996,06,7.400
T7M0N3QTPLRP,Budget,1996,07,9.400
T7M0N3QTPLRP,Budget,1996,08,7.400
T7M0N3QTPLRP,Budget,1996,09,7.400
T7M0N3QTPLRP,Budget,1996,10,9.400
T7M0N3QTPLRP,Budget,1996,11,9.400
T7M0N3QTPLRP,Budget,1996,12,8.400
ET955SGGEMGN,Actual,1995,01,10.500
ET955SGGEMGN,Actual,1995,02,10.700
ET955SGGEMGN,Actual,1995,03,10.900
ET955SGGEMGN,Actual,1995,04,9.000
ET955SGGEMGN,Actual,1995,05,10.700
ET955SGGEMGN,Actual,1995,06,9.300
ET955SGGEMGN,Actual,1995,07,10.200
ET955SGGEMGN,Actual,1995,08,10.300
ET955SGGEMGN,Actual,1995,09,9.100
ET955SGGEMGN,Actual,1995,10,9.000
ET955SGGEMGN,Actual,1995,11,10.200
ET955SGGEMGN,Actual,1995,12,9.600
ET955SGGEMGN,Actual,1996,01,9.200
ET955SGGEMGN,Actual,1996,02,10.800
ET955SGGEMGN,Actual,1996,03,10.600
ET955SGGEMGN,Actual,1996,04,9.700
ET955SGGEMGN,Actual,1996,05,9.300
ET955SGGEMGN,Actual,1996,06,9.200
ET955SGGEMGN,Budget,1996,01,11.500
ET955SGGEMGN,Budget,1996,02,11.500
ET955SGGEMGN,Budget,1996,03,11.500
ET955SGGEMGN,Budget,1996,04,10.500
ET955SGGEMGN,Budget,1996,05,10.500
ET955SGGEMGN,Budget,1996,06,11.500
ET955SGGEMGN,Budget,1996,07,10.500
ET955SGGEMGN,Budget,1996,08,11.500
ET955SGGEMGN,Budget,1996,09,9.500
ET955SGGEMGN,Budget,1996,10,10.500
ET955SGGEMGN,Budget,1996,11,11.500
ET955SGGEMGN,Budget,1996,12,10.500
V18AL5V23I0F,Actual,1995,01,6.420
V18AL5V23I0F,Actual,1995,02,6.000
V18AL5V23I0F,Actual,1995,03,5.580
V18AL5V23I0F,Actual,1995,04,6.300
V18AL5V23I0F,Actual,1995,05,6.600
V18AL5V23I0F,Actual,1995,06,6.060
V18AL5V23I0F,Actual,1995,07,5.940
V18AL5V23I0F,Actual,1995,08,5.940
V18AL5V23I0F,Actual,1995,09,6.000
V18AL5V23I0F,Actual,1995,10,5.460
V18AL5V23I0F,Actual,1995,11,5.700
V18AL5V23I0F,Actual,1995,12,6.000
V18AL5V23I0F,Actual,1996,01,6.060
V18AL5V23I0F,Actual,1996,02,5.640
V18AL5V23I0F,Actual,1996,03,6.480
V18AL5V23I0F,Actual,1996,04,5.400
V18AL5V23I0F,Actual,1996,05,5.640
V18AL5V23I0F,Actual,1996,06,5.640
V18AL5V23I0F,Budget,1996,01,5.300
V18AL5V23I0F,Budget,1996,02,7.300
V18AL5V23I0F,Budget,1996,03,7.300
V18AL5V23I0F,Budget,1996,04,6.300
V18AL5V23I0F,Budget,1996,05,5.300
V18AL5V23I0F,Budget,1996,06,5.300
V18AL5V23I0F,Budget,1996,07,5.300
V18AL5V23I0F,Budget,1996,08,7.300
V18AL5V23I0F,Budget,1996,09,7.300
V18AL5V23I0F,Budget,1996,10,7.300
V18AL5V23I0F,Budget,1996,11,5.300
V18AL5V23I0F,Budget,1996,12,5.300
KDKEFLZ74V9L,Actual,1995,01,8.550
KDKEFLZ74V9L,Actual,1995,02,8.460
KDKEFLZ74V9L,Actual,1995,03,8.370
KDKEFLZ74V9L,Actual,1995,04,9.720
KDKEFLZ74V9L,Actual,1995,05,9.450
KDKEFLZ74V9L,Actual,1995,06,9.270
KDKEFLZ74V9L,Actual,1995,07,9.180
KDKEFLZ74V9L,Actual,1995,08,8.460
KDKEFLZ74V9L,Actual,1995,09,9.450
KDKEFLZ74V9L,Actual,1995,10,8.100
KDKEFLZ74V9L,Actual,1995,11,9.810
KDKEFLZ74V9L,Actual,1995,12,9.450
KDKEFLZ74V9L,Actual,1996,01,9.000
KDKEFLZ74V9L,Actual,1996,02,9.270
KDKEFLZ74V9L,Actual,1996,03,8.820
KDKEFLZ74V9L,Actual,1996,04,9.720
KDKEFLZ74V9L,Actual,1996,05,9.090
KDKEFLZ74V9L,Actual,1996,06,9.270
KDKEFLZ74V9L,Budget,1996,01,9.450
KDKEFLZ74V9L,Budget,1996,02,8.450
KDKEFLZ74V9L,Budget,1996,03,9.450
KDKEFLZ74V9L,Budget,1996,04,9.450
KDKEFLZ74V9L,Budget,1996,05,10.450
KDKEFLZ74V9L,Budget,1996,06,10.450
KDKEFLZ74V9L,Budget,1996,07,9.450
KDKEFLZ74V9L,Budget,1996,08,10.450
KDKEFLZ74V9L,Budget,1996,09,10.450
KDKEFLZ74V9L,Budget,1996,10,9.450
KDKEFLZ74V9L,Budget,1996,11,8.450
KDKEFLZ74V9L,Budget,1996,12,9.450
CQNNTR1XBJQK,Actual,1995,01,4.750
CQNNTR1XBJQK,Actual,1995,02,5.350
CQNNTR1XBJQK,Actual,1995,03,5.300
CQNNTR1XBJQK,Actual,1995,04,4.950
CQNNTR1XBJQK,Actual,1995,05,5.200
CQNNTR1XBJQK,Actual,1995,06,5.150
CQNNTR1XBJQK,Actual,1995,07,5.100
CQNNTR1XBJQK,Actual,1995,08,4.550
CQNNTR1XBJQK,Actual,1995,09,4.500
CQNNTR1XBJQK,Actual,1995,10,4.750
CQNNTR1XBJQK,Actual,1995,11,5.400
CQNNTR1XBJQK,Actual,1995,12,4.800
CQNNTR1XBJQK,Actual,1996,01,4.600
CQNNTR1XBJQK,Actual,1996,02,5.450
CQNNTR1XBJQK,Actual,1996,03,4.650
CQNNTR1XBJQK,Actual,1996,04,4.850
CQNNTR1XBJQK,Actual,1996,05,4.550
CQNNTR1XBJQK,Actual,1996,06,5.150
CQNNTR1XBJQK,Budget,1996,01,5.250
CQNNTR1XBJQK,Budget,1996,02,4.250
CQNNTR1XBJQK,Budget,1996,03,6.250
CQNNTR1XBJQK,Budget,1996,04,6.250
CQNNTR1XBJQK,Budget,1996,05,5.250
CQNNTR1XBJQK,Budget,1996,06,5.250
CQNNTR1XBJQK,Budget,1996,07,6.250
CQNNTR1XBJQK,Budget,1996,08,4.250
CQNNTR1XBJQK,Budget,1996,09,4.250
CQNNTR1XBJQK,Budget,1996,10,5.250
CQNNTR1XBJQK,Budget,1996,11,5.250
CQNNTR1XBJQK,Budget,1996,12,5.250
BN8LEFRM3FCT,Actual,1995,01,7.200
BN8LEFRM3FCT,Actual,1995,02,7.280
BN8LEFRM3FCT,Actual,1995,03,7.200
BN8LEFRM3FCT,Actual,1995,04,8.160
BN8LEFRM3FCT,Actual,1995,05,7.920
BN8LEFRM3FCT,Actual,1995,06,7.600
BN8LEFRM3FCT,Actual,1995,07,7.920
BN8LEFRM3FCT,Actual,1995,08,7.280
BN8LEFRM3FCT,Actual,1995,09,7.440
BN8LEFRM3FCT,Actual,1995,10,8.080
BN8LEFRM3FCT,Actual,1995,11,8.720
BN8LEFRM3FCT,Actual,1995,12,7.360
BN8LEFRM3FCT,Actual,1996,01,7.600
BN8LEFRM3FCT,Actual,1996,02,8.480
BN8LEFRM3FCT,Actual,1996,03,7.760
BN8LEFRM3FCT,Actual,1996,04,8.480
BN8LEFRM3FCT,Actual,1996,05,8.640
BN8LEFRM3FCT,Actual,1996,06,8.720
BN8LEFRM3FCT,Budget,1996,01,7.400
BN8LEFRM3FCT,Budget,1996,02,8.400
BN8LEFRM3FCT,Budget,1996,03,9.400
BN8LEFRM3FCT,Budget,1996,04,7.400
BN8LEFRM3FCT,Budget,1996,05,8.400
BN8LEFRM3FCT,Budget,1996,06,9.400
BN8LEFRM3FCT,Budget,1996,07,9.400
BN8LEFRM3FCT,Budget,1996,08,7.400
BN8LEFRM3FCT,Budget,1996,09,7.400
BN8LEFRM3FCT,Budget,1996,10,8.400
BN8LEFRM3FCT,Budget,1996,11,7.400
BN8LEFRM3FCT,Budget,1996,12,8.400
MZC1C5QFSP8V,Actual,1995,01,7.490
MZC1C5QFSP8V,Actual,1995,02,7.070
MZC1C5QFSP8V,Actual,1995,03,7.420
MZC1C5QFSP8V,Actual,1995,04,7.420
MZC1C5QFSP8V,Actual,1995,05,6.650
MZC1C5QFSP8V,Actual,1995,06,6.510
MZC1C5QFSP8V,Actual,1995,07,6.370
MZC1C5QFSP8V,Actual,1995,08,6.650
MZC1C5QFSP8V,Actual,1995,09,6.720
MZC1C5QFSP8V,Actual,1995,10,7.630
MZC1C5QFSP8V,Actual,1995,11,6.790
MZC1C5QFSP8V,Actual,1995,12,6.860
MZC1C5QFSP8V,Actual,1996,01,6.580
MZC1C5QFSP8V,Actual,1996,02,6.930
MZC1C5QFSP8V,Actual,1996,03,7.280
MZC1C5QFSP8V,Actual,1996,04,7.560
MZC1C5QFSP8V,Actual,1996,05,6.300
MZC1C5QFSP8V,Actual,1996,06,6.860
MZC1C5QFSP8V,Budget,1996,01,8.350
MZC1C5QFSP8V,Budget,1996,02,6.350
MZC1C5QFSP8V,Budget,1996,03,7.350
MZC1C5QFSP8V,Budget,1996,04,7.350
MZC1C5QFSP8V,Budget,1996,05,8.350
MZC1C5QFSP8V,Budget,1996,06,6.350
MZC1C5QFSP8V,Budget,1996,07,8.350
MZC1C5QFSP8V,Budget,1996,08,6.350
MZC1C5QFSP8V,Budget,1996,09,6.350
MZC1C5QFSP8V,Budget,1996,10,6.350
MZC1C5QFSP8V,Budget,1996,11,6.350
MZC1C5QFSP8V,Budget,1996,12,7.350
BBM6G8NK1EJS,Actual,1995,01,8.240
BBM6G8NK1EJS,Actual,1995,02,8.560
BBM6G8NK1EJS,Actual,1995,03,8.320
BBM6G8NK1EJS,Actual,1995,04,7.920
BBM6G8NK1EJS,Actual,1995,05,8.320
BBM6G8NK1EJS,Actual,1995,06,8.400
BBM6G8NK1EJS,Actual,1995,07,7.600
BBM6G8NK1EJS,Actual,1995,08,8.480
BBM6G8NK1EJS,Actual,1995,09,8.240
BBM6G8NK1EJS,Actual,1995,10,8.400
BBM6G8NK1EJS,Actual,1995,11,7.760
BBM6G8NK1EJS,Actual,1995,12,7.360
BBM6G8NK1EJS,Actual,1996,01,8.320
BBM6G8NK1EJS,Actual,1996,02,7.440
BBM6G8NK1EJS,Actual,1996,03,8.560
BBM6G8NK1EJS,Actual,1996,04,7.840
BBM6G8NK1EJS,Actual,1996,05,8.080
BBM6G8NK1EJS,Actual,1996,06,7.760
BBM6G8NK1EJS,Budget,1996,01,7.400
BBM6G8NK1EJS,Budget,1996,02,9.400
BBM6G8NK1EJS,Budget,1996,03,7.400
BBM6G8NK1EJS,Budget,1996,04,9.400
BBM6G8NK1EJS,Budget,1996,05,8.400
BBM6G8NK1EJS,Budget,1996,06,8.400
BBM6G8NK1EJS,Budget,1996,07,9.400
BBM6G8NK1EJS,Budget,1996,08,8.400
BBM6G8NK1EJS,Budget,1996,09,9.400
BBM6G8NK1EJS,Budget,1996,10,7.400
BBM6G8NK1EJS,Budget,1996,11,7.400
BBM6G8NK1EJS,Budget,1996,12,7.400
WULJFDJYA4QL,Actual,1995,01,4.850
WULJFDJYA4QL,Actual,1995,02,5.200
WULJFDJYA4QL,Actual,1995,03,5.200
WULJFDJYA4QL,Actual,1995,04,5.250
WULJFDJYA4QL,Actual,1995,05,4.700
WULJFDJYA4QL,Actual,1995,06,5.300
WULJFDJYA4QL,Actual,1995,07,4.800
WULJFDJYA4QL,Actual,1995,08,4.600
WULJFDJYA4QL,Actual,1995,09,5.300
WULJFDJYA4QL,Actual,1995,10,5.250
WULJFDJYA4QL,Actual,1995,11,4.800
WULJFDJYA4QL,Actual,1995,12,4.650
WULJFDJYA4QL,Actual,1996,01,4.850
WULJFDJYA4QL,Actual,1996,02,4.550
WULJFDJYA4QL,Actual,1996,03,4.900
WULJFDJYA4QL,Actual,1996,04,5.050
WULJFDJYA4QL,Actual,1996,05,4.750
WULJFDJYA4QL,Actual,1996,06,4.550
WULJFDJYA4QL,Budget,1996,01,5.250
WULJFDJYA4QL,Budget,1996,02,6.250
WULJFDJYA4QL,Budget,1996,03,5.250
WULJFDJYA4QL,Budget,1996,04,6.250
WULJFDJYA4QL,Budget,1996,05,4.250
WULJFDJYA4QL,Budget,1996,06,5.250
WULJFDJYA4QL,Budget,1996,07,4.250
WULJFDJYA4QL,Budget,1996,08,5.250
WULJFDJYA4QL,Budget,1996,09,5.250
WULJFDJYA4QL,Budget,1996,10,6.250
WULJFDJYA4QL,Budget,1996,11,6.250
WULJFDJYA4QL,Budget,1996,12,4.250
VW00ZHW8671R,Actual,1995,01,4.750
VW00ZHW8671R,Actual,1995,02,5.350
VW00ZHW8671R,Actual,1995,03,5.250
VW00ZHW8671R,Actual,1995,04,5.250
VW00ZHW8671R,Actual,1995,05,5.450
VW00ZHW8671R,Actual,1995,06,5.050
VW00ZHW8671R,Actual,1995,07,5.400
VW00ZHW8671R,Actual,1995,08,5.200
VW00ZHW8671R,Actual,1995,09,5.300
VW00ZHW8671R,Actual,1995,10,4.550
VW00ZHW8671R,Actual,1995,11,5.050
VW00ZHW8671R,Actual,1995,12,4.800
VW00ZHW8671R,Actual,1996,01,5.150
VW00ZHW8671R,Actual,1996,02,4.850
VW00ZHW8671R,Actual,1996,03,4.900
VW00ZHW8671R,Actual,1996,04,5.150
VW00ZHW8671R,Actual,1996,05,5.300
VW00ZHW8671R,Actual,1996,06,5.150
VW00ZHW8671R,Budget,1996,01,4.250
VW00ZHW8671R,Budget,1996,02,6.250
VW00ZHW8671R,Budget,1996,03,6.250
VW00ZHW8671R,Budget,1996,04,6.250
VW00ZHW8671R,Budget,1996,05,6.250
VW00ZHW8671R,Budget,1996,06,5.250
VW00ZHW8671R,Budget,1996,07,5.250
VW00ZHW8671R,Budget,1996,08,4.250
VW00ZHW8671R,Budget,1996,09,5.250
VW00ZHW8671R,Budget,1996,10,5.250
VW00ZHW8671R,Budget,1996,11,5.250
VW00ZHW8671R,Budget,1996,12,4.250
HJY0SZ1GRVD9,Actual,1995,01,7.520
HJY0SZ1GRVD9,Actual,1995,02,8.480
HJY0SZ1GRVD9,Actual,1995,03,8.400
HJY0SZ1GRVD9,Actual,1995,04,7.280
HJY0SZ1GRVD9,Actual,1995,05,7.920
HJY0SZ1GRVD9,Actual,1995,06,8.720
HJY0SZ1GRVD9,Actual,1995,07,7.840
HJY0SZ1GRVD9,Actual,1995,08,7.680
HJY0SZ1GRVD9,Actual,1995,09,8.160
HJY0SZ1GRVD9,Actual,1995,10,8.320
HJY0SZ1GRVD9,Actual,1995,11,7.520
HJY0SZ1GRVD9,Actual,1995,12,8.560
HJY0SZ1GRVD9,Actual,1996,01,8.560
HJY0SZ1GRVD9,Actual,1996,02,8.640
HJY0SZ1GRVD9,Actual,1996,03,8.080
HJY0SZ1GRVD9,Actual,1996,04,7.680
HJY0SZ1GRVD9,Actual,1996,05,7.280
HJY0SZ1GRVD9,Actual,1996,06,7.280
HJY0SZ1GRVD9,Budget,1996,01,8.400
HJY0SZ1GRVD9,Budget,1996,02,8.400
HJY0SZ1GRVD9,Budget,1996,03,7.400
HJY0SZ1GRVD9,Budget,1996,04,9.400
HJY0SZ1GRVD9,Budget,1996,05,9.400
HJY0SZ1GRVD9,Budget,1996,06,7.400
HJY0SZ1GRVD9,Budget,1996,07,8.400
HJY0SZ1GRVD9,Budget,1996,08,8.400
HJY0SZ1GRVD9,Budget,1996,09,9.400
HJY0SZ1GRVD9,Budget,1996,10,7.400
HJY0SZ1GRVD9,Budget,1996,11,7.400
HJY0SZ1GRVD9,Budget,1996,12,7.400
CWO8V0WR2G77,Actual,1995,01,5.150
CWO8V0WR2G77,Actual,1995,02,5.150
CWO8V0WR2G77,Actual,1995,03,4.700
CWO8V0WR2G77,Actual,1995,04,5.450
CWO8V0WR2G77,Actual,1995,05,5.050
CWO8V0WR2G77,Actual,1995,06,5.400
CWO8V0WR2G77,Actual,1995,07,4.550
CWO8V0WR2G77,Actual,1995,08,5.000
CWO8V0WR2G77,Actual,1995,09,4.800
CWO8V0WR2G77,Actual,1995,10,4.750
CWO8V0WR2G77,Actual,1995,11,5.150
CWO8V0WR2G77,Actual,1995,12,5.300
CWO8V0WR2G77,Actual,1996,01,5.200
CWO8V0WR2G77,Actual,1996,02,5.350
CWO8V0WR2G77,Actual,1996,03,5.500
CWO8V0WR2G77,Actual,1996,04,4.550
CWO8V0WR2G77,Actual,1996,05,4.700
CWO8V0WR2G77,Actual,1996,06,4.950
CWO8V0WR2G77,Budget,1996,01,5.250
CWO8V0WR2G77,Budget,1996,02,4.250
CWO8V0WR2G77,Budget,1996,03,5.250
CWO8V0WR2G77,Budget,1996,04,4.250
CWO8V0WR2G77,Budget,1996,05,4.250
CWO8V0WR2G77,Budget,1996,06,5.250
CWO8V0WR2G77,Budget,1996,07,5.250
CWO8V0WR2G77,Budget,1996,08,5.250
CWO8V0WR2G77,Budget,1996,09,5.250
CWO8V0WR2G77,Budget,1996,10,6.250
CWO8V0WR2G77,Budget,1996,11,6.250
CWO8V0WR2G77,Budget,1996,12,5.250
HJS1S4B4G2HJ,Actual,1995,01,7.600
HJS1S4B4G2HJ,Actual,1995,02,8.240
HJS1S4B4G2HJ,Actual,1995,03,8.480
HJS1S4B4G2HJ,Actual,1995,04,7.280
HJS1S4B4G2HJ,Actual,1995,05,7.760
HJS1S4B4G2HJ,Actual,1995,06,8.080
HJS1S4B4G2HJ,Actual,1995,07,8.080
HJS1S4B4G2HJ,Actual,1995,08,8.240
HJS1S4B4G2HJ,Actual,1995,09,7.520
HJS1S4B4G2HJ,Actual,1995,10,8.640
HJS1S4B4G2HJ,Actual,1995,11,7.200
HJS1S4B4G2HJ,Actual,1995,12,7.680
HJS1S4B4G2HJ,Actual,1996,01,7.520
HJS1S4B4G2HJ,Actual,1996,02,7.760
HJS1S4B4G2HJ,Actual,1996,03,7.760
HJS1S4B4G2HJ,Actual,1996,04,7.920
HJS1S4B4G2HJ,Actual,1996,05,8.000
HJS1S4B4G2HJ,Actual,1996,06,7.760
HJS1S4B4G2HJ,Budget,1996,01,9.400
HJS1S4B4G2HJ,Budget,1996,02,8.400
HJS1S4B4G2HJ,Budget,1996,03,8.400
HJS1S4B4G2HJ,Budget,1996,04,8.400
HJS1S4B4G2HJ,Budget,1996,05,9.400
HJS1S4B4G2HJ,Budget,1996,06,8.400
HJS1S4B4G2HJ,Budget,1996,07,8.400
HJS1S4B4G2HJ,Budget,1996,08,8.400
HJS1S4B4G2HJ,Budget,1996,09,7.400
HJS1S4B4G2HJ,Budget,1996,10,8.400
HJS1S4B4G2HJ,Budget,1996,11,7.400
HJS1S4B4G2HJ,Budget,1996,12,8.400
GT8Q9C04506E,Actual,1995,01,5.450
GT8Q9C04506E,Actual,1995,02,4.900
