Store,Code,Inv9501,Inv9502,Inv9503,Inv9504,Inv9505,Inv9506,Inv9507,Inv9508,Inv9509,Inv9510,Inv9511,Inv9512,Inv9601,Inv9602,Inv9603,Inv9604,Inv9605
GFQ3FA1S2LH8,NAKX0FQEJVJ3,9,3,4,4,6,3,4,6,6,6,6,4,4,3,6,3,3
GFQ3FA1S2LH8,GGWQEZEYFMS5,7,5,15,7,5,7,15,5,15,15,7,7,3,7,3,3,15
GFQ3FA1S2LH8,OXXWXDLZDKM8,4,3,4,3,9,2,9,1,1,4,9,4,1,9,4,3,2
GFQ3FA1S2LH8,POEQC8WYLBMY,2,3,2,2,10,3,5,3,3,2,3,10,10,10,5,3,10
GFQ3FA1S2LH8,LETPD7ZM3Y4B,4,1,2,2,1,4,8,2,4,1,8,2,2,8,2,1,8
GFQ3FA1S2LH8,LX3F1JW14EJ4,2,4,2,9,9,9,2,1,2,3,1,9,1,3,4,2,3
GFQ3FA1S2LH8,B1O86VY2NSAH,3,18,6,4,6,4,6,18,6,3,9,6,18,3,9,6,18
GFQ3FA1S2LH8,L0QVT4VNL2RM,2,4,3,6,2,2,13,6,4,6,6,6,2,13,3,6,2
GFQ3FA1S2LH8,L1XM1K9SCC1N,1,8,2,4,2,2,2,4,4,2,8,2,8,8,2,2,4
GFQ3FA1S2LH8,AET9OSFW5ISW,15,15,5,7,15,5,15,5,15,3,5,15,3,7,7,5,5
GFQ3FA1S2LH8,QU0I4HZ9X3NM,3,1,1,2,7,7,7,1,1,2,1,1,2,3,1,1,3
VP2VN82IX4MH,XKEZC4N9O0VU,4,9,1,3,3,9,4,1,2,3,3,9,4,9,4,1,9
VP2VN82IX4MH,OKZNE2PWC5UX,4,9,4,1,3,3,2,1,9,3,1,1,2,2,3,4,4
VP2VN82IX4MH,MUULXOM0KYCA,1,1,3,2,3,2,6,6,1,6,2,2,3,1,2,1,1
VP2VN82IX4MH,KSCAM9TRQYLZ,2,4,8,1,1,2,4,2,2,8,4,2,8,2,2,8,1
VP2VN82IX4MH,Q03FR2Z4VNQX,1,1,1,1,4,4,1,4,2,1,2,1,0,4,2,4,1
VP2VN82IX4MH,RQXX92XKUXXL,2,7,7,7,14,14,2,7,3,4,14,14,14,4,14,4,4
VP2VN82IX4MH,TCZ7Z0C6SPR5,6,20,5,6,10,4,5,4,5,20,6,10,20,4,10,20,4
VP2VN82IX4MH,G3JI79TFUL4A,2,3,6,3,4,4,2,6,13,13,2,13,6,13,6,3,13
VP2VN82IX4MH,VYO2WA7ZK3QQ,2,8,2,2,8,8,4,2,1,8,2,2,2,4,2,2,2
VP2VN82IX4MH,ZSSS5UOY1SQY,2,2,2,5,10,2,3,2,5,5,2,2,3,10,3,5,3
VP2VN82IX4MH,VTWH9UIVLILI,3,3,0,3,1,0,1,1,0,0,0,0,0,1,3,1,0
VP2VN82IX4MH,RL3D3U7TN1OU,7,3,7,3,1,1,1,2,7,2,3,3,7,1,7,7,1
VP2VN82IX4MH,XYB1X3RAQQH8,6,3,2,3,2,6,6,13,6,13,6,2,2,4,2,4,13
VP2VN82IX4MH,C5PJEJD5AMV6,3,1,4,1,4,3,1,3,4,9,1,2,9,2,2,9,1
VP2VN82IX4MH,CTBR7IQ1IZFO,7,10,21,5,10,4,4,7,5,7,5,7,10,7,21,4,7
VP2VN82IX4MH,V4341CG2E07U,3,2,2,2,11,2,2,5,2,3,11,11,11,2,11,2,11
VP2VN82IX4MH,LWA1IVXL06N1,3,3,3,7,15,3,5,15,7,7,15,5,5,7,3,3,3
VP2VN82IX4MH,W7IWEDEP1BLG,3,6,3,13,6,6,6,4,13,13,3,2,13,4,4,3,2
VP2VN82IX4MH,XU6TA61ZTMOX,1,1,2,4,0,0,4,4,0,2,0,4,1,1,4,1,1
VP2VN82IX4MH,RKUXV3ZEJC97,14,3,2,3,2,7,2,2,14,7,7,14,14,2,2,3,4
VP2VN82IX4MH,CQSV7V4TVLP5,1,1,5,1,2,5,2,1,2,1,1,2,1,1,1,1,1
VP2VN82IX4MH,JOP2W9KZYXM3,2,4,4,2,4,1,4,0,4,4,1,4,0,0,1,2,0
VP2VN82IX4MH,AHLUFZSJCUCY,9,3,6,9,9,6,3,18,4,3,18,4,18,3,3,6,9
VP2VN82IX4MH,NJ0Z9T9KXTT1,18,18,9,6,6,9,4,9,18,9,9,4,4,3,3,4,4
VP2VN82IX4MH,K16GUUXB890M,1,2,2,8,4,4,4,1,8,2,1,8,2,8,1,1,8
VP2VN82IX4MH,Z21KCU96588Z,2,1,1,1,2,1,1,5,1,2,2,5,1,1,1,1,1
VP2VN82IX4MH,HZMIODHAK5D1,3,11,11,2,3,2,2,2,3,11,2,11,2,5,11,11,3
BSFN30V2DZ16,JEZZSZ80DLSI,1,1,3,7,7,3,1,1,3,1,2,7,3,2,3,2,1
BSFN30V2DZ16,P26X0U5IWAD1,6,2,2,4,4,2,2,12,12,12,6,4,6,6,3,4,6
BSFN30V2DZ16,MIQ3ZAJZIHN0,9,3,1,4,1,3,2,2,3,4,4,2,4,2,4,4,4
BSFN30V2DZ16,CVLTOJM1UOJV,1,1,6,1,1,2,3,1,1,1,1,6,3,2,3,6,2
BSFN30V2DZ16,YCKDXDPPGTIL,4,1,4,2,1,2,2,1,4,8,8,2,4,1,2,2,8
BSFN30V2DZ16,IX72R5MRYM5V,14,4,4,7,7,7,14,7,3,7,4,2,14,4,7,7,7
BSFN30V2DZ16,RY52MRW85LBF,1,1,0,0,1,0,0,3,3,0,1,0,0,1,3,0,0
BSFN30V2DZ16,TFD6J1TQFL3Q,1,4,9,4,2,3,1,3,2,9,1,3,4,3,9,4,2
BSFN30V2DZ16,OX0ZBHR9YXZI,1,2,1,1,1,1,2,2,5,2,2,2,2,1,5,5,2
BSFN30V2DZ16,IJT88HU4RE3C,2,10,10,3,2,10,5,2,2,5,2,2,2,3,10,2,10
BSFN30V2DZ16,B6DDA045I5K8,2,8,4,1,1,2,2,4,1,1,8,1,2,4,2,4,2
BSFN30V2DZ16,H4BK2NFIRQ4S,11,5,5,2,3,2,11,5,2,5,5,11,3,11,2,2,2
BSFN30V2DZ16,QYJX0RQPBKIC,1,1,5,2,1,5,5,2,1,1,2,1,1,5,1,1,2
BSFN30V2DZ16,RHLHRJI4YQYE,13,13,2,4,4,2,3,13,6,4,4,6,6,4,6,3,13
BSFN30V2DZ16,D789GOWK0LVX,3,3,15,15,3,3,15,3,3,5,3,3,7,7,7,3,15
BSFN30V2DZ16,HRJZRQOU5E8R,3,4,4,4,4,6,4,12,3,6,3,2,4,4,12,12,6
BSFN30V2DZ16,XCAAGXSIMGZR,4,18,9,6,6,18,18,3,3,6,18,4,9,18,9,6,9
BSFN30V2DZ16,EGA3H5QXV798,2,2,2,8,8,2,2,4,1,2,4,4,2,8,2,2,4
BSFN30V2DZ16,FJPOTORN9IYA,11,11,2,11,2,3,5,3,2,5,3,3,5,2,11,2,2
BSFN30V2DZ16,CUY721N9OBA1,2,1,1,1,2,1,1,5,1,1,1,2,1,1,1,2,5
BSFN30V2DZ16,UQQEYF4W08EA,3,4,2,3,6,13,13,13,13,13,3,13,2,13,6,13,4
BSFN30V2DZ16,OICNT0KBIC2B,3,5,3,3,5,2,3,5,2,5,5,3,11,11,5,11,3
BSFN30V2DZ16,A6NVZQ6H42NL,16,4,5,16,16,3,16,3,8,16,8,16,5,8,5,8,4
BSFN30V2DZ16,WBZFAOPIWDEC,3,11,3,11,5,2,11,2,2,2,2,3,2,2,5,2,3
BSFN30V2DZ16,ZO0MF78LX5UE,4,5,10,6,4,10,6,4,4,20,4,6,6,6,20,10,6
BSFN30V2DZ16,R4DGUED5BZVF,1,3,1,2,1,1,9,2,1,4,4,2,9,3,2,1,4
BSFN30V2DZ16,MNOZ286Z29SU,4,5,20,4,4,6,5,5,4,4,5,5,6,6,20,10,5
C6ZR8JXQGI6Y,Q43LRZNPLH1U,5,10,2,5,2,3,5,3,10,2,2,10,2,3,2,3,2
C6ZR8JXQGI6Y,SO8X4UW5RM2S,2,8,4,8,2,4,8,2,1,8,8,1,1,2,1,4,1
C6ZR8JXQGI6Y,MYWK9KMR444E,6,3,9,6,9,18,3,3,4,9,18,3,9,3,3,18,9
C6ZR8JXQGI6Y,B5G4SG0E6J0A,1,2,9,4,9,4,2,2,4,3,4,1,3,1,4,4,3
C6ZR8JXQGI6Y,QI4BR1N9WK09,3,5,3,2,11,11,11,2,5,2,11,2,2,2,5,2,3
C6ZR8JXQGI6Y,NT5K2H7MZVMG,5,5,4,16,16,16,5,4,8,3,5,8,4,16,3,4,16
C6ZR8JXQGI6Y,FQ96CKILR1D3,5,10,3,2,5,2,5,5,10,3,2,2,2,5,2,3,2
C6ZR8JXQGI6Y,DNL7JOVCQ4S7,2,3,6,4,3,4,6,4,2,12,6,6,12,12,2,2,12
C6ZR8JXQGI6Y,A0KSYUZ6RA5W,4,17,8,8,17,17,8,3,8,5,5,5,8,3,8,3,4
C6ZR8JXQGI6Y,MLELFBKEQ3I9,3,4,6,6,4,9,6,4,18,4,18,3,18,18,4,6,6
C6ZR8JXQGI6Y,JDP0A4H1CVHI,4,7,3,7,7,14,7,4,3,4,3,3,3,4,4,14,7
C6ZR8JXQGI6Y,XWMGBYE2HGY6,6,3,3,13,4,3,4,13,2,3,13,13,13,2,6,2,6
C6ZR8JXQGI6Y,Y08VFUA74FG0,3,2,3,2,3,1,3,1,1,6,2,6,1,2,6,1,1
C6ZR8JXQGI6Y,U2H5WQX4LS0B,4,3,3,7,2,2,14,4,3,7,7,7,2,2,7,7,7
C6ZR8JXQGI6Y,ORNRFYEIYZVM,1,2,2,2,2,5,1,2,1,5,1,2,5,1,1,5,1
C6ZR8JXQGI6Y,A2514KYH1JUZ,1,2,2,4,4,2,4,8,2,2,2,4,2,2,8,1,2
C6ZR8JXQGI6Y,G5DER9Y02XWC,2,2,10,3,10,3,2,10,5,5,5,10,2,2,10,2,3
C6ZR8JXQGI6Y,T8221RY2CBEC,6,4,4,3,4,3,3,13,3,2,13,2,6,2,6,6,3
C6ZR8JXQGI6Y,WQ4OD323QX9R,10,3,10,2,5,2,10,2,2,3,3,5,3,10,2,3,3
C6ZR8JXQGI6Y,P3515RPZLDIS,1,2,1,4,4,1,2,2,4,2,2,8,2,8,2,2,1
C6ZR8JXQGI6Y,K03OLYCRUU5B,1,4,0,1,2,2,4,1,1,0,1,1,1,1,2,1,0
C6ZR8JXQGI6Y,TXCQVA47E6LO,10,3,10,10,10,5,2,5,10,10,5,10,5,10,2,2,3
C6ZR8JXQGI6Y,VCPSYN9EKZOV,6,2,2,1,2,6,1,1,1,1,1,3,1,6,6,3,2
C6ZR8JXQGI6Y,Z66VZ1E8A4KA,2,6,6,1,1,6,6,2,1,1,1,1,3,2,6,6,1
C6ZR8JXQGI6Y,TQ8T36UBRKEL,1,3,3,6,2,6,2,6,1,1,2,6,3,1,1,1,1
C6ZR8JXQGI6Y,AMK3FKUBPT3B,2,2,13,2,2,4,13,4,6,13,2,3,2,4,13,2,2
C6ZR8JXQGI6Y,B5QQLD41BQGE,3,2,13,6,2,13,6,4,6,4,6,4,4,3,6,13,13
TC2M50P9IQM1,G844VCZVDJ62,4,4,7,2,7,3,2,14,4,3,7,14,3,2,14,7,3
TC2M50P9IQM1,GG4D2QK5DBD7,3,2,3,2,5,3,2,5,2,5,3,2,5,2,5,2,5
TC2M50P9IQM1,FVCNRK9KFKY5,2,1,8,2,2,2,2,8,1,2,4,2,4,2,2,2,8
TC2M50P9IQM1,GXLBUDI1Y7O2,5,1,5,1,1,5,5,1,1,1,2,1,1,1,5,1,1
TC2M50P9IQM1,Q64QHCUI3M42,1,6,3,3,2,1,1,1,3,1,6,6,6,1,6,3,6
TC2M50P9IQM1,TK2A0RKTCQ9X,1,1,1,3,1,1,3,1,1,3,2,3,1,1,6,6,6
TC2M50P9IQM1,NMVMV286LL78,1,1,2,4,2,2,2,2,2,2,2,2,4,8,4,2,4
TC2M50P9IQM1,KBKDK3HTX9FX,5,2,5,5,5,2,3,3,2,3,5,5,2,2,2,3,5
TC2M50P9IQM1,XYRM32UCN8RB,12,6,12,2,2,3,2,4,12,3,4,12,6,2,2,6,12
TC2M50P9IQM1,PLQRG4O760IJ,3,19,4,9,6,6,19,3,9,6,19,3,3,9,6,6,3
TC2M50P9IQM1,RUIGB4RAACJE,3,4,4,2,6,12,4,2,2,4,12,6,2,12,4,12,3
TC2M50P9IQM1,M0Q10G5AXJSY,4,6,20,20,6,10,6,10,5,6,4,20,4,4,5,4,4
TC2M50P9IQM1,HQGWHGNBKQ39,3,5,3,3,15,15,3,3,15,5,15,3,3,5,7,3,3
TC2M50P9IQM1,XJQ5OS9XVZST,3,3,5,3,5,15,3,7,5,3,3,15,15,5,3,7,15
TC2M50P9IQM1,YK3H0UYI64HE,6,2,3,3,3,2,6,6,2,13,6,13,3,13,13,6,2
TC2M50P9IQM1,PIGOZPVXGHLI,17,17,5,3,3,3,17,17,8,17,3,8,8,8,8,5,17
TC2M50P9IQM1,EJXDPAHUWVLP,6,10,10,20,6,6,10,6,4,10,10,20,10,10,6,20,4
TC2M50P9IQM1,L5Q7MCB48M44,3,2,13,4,6,2,6,2,13,2,4,6,3,13,6,2,4
TC2M50P9IQM1,WX0IOJTD4GWC,6,4,6,10,20,4,4,6,6,6,20,4,5,20,4,10,10
TC2M50P9IQM1,U06609DZ0SR4,8,5,8,8,16,5,5,16,3,4,5,3,3,3,5,4,8
TC2M50P9IQM1,ASKJAH34ZJ4Z,5,2,2,1,1,1,2,2,2,5,1,5,1,5,2,5,5
TC2M50P9IQM1,QDZAOV047E92,2,1,4,4,2,2,4,1,4,8,8,8,2,1,8,2,1
TC2M50P9IQM1,RIQR4HU6QDPF,1,3,1,2,3,3,2,1,1,6,2,2,1,1,1,1,3
TC2M50P9IQM1,NE7VE3LO2TS8,2,2,10,2,5,3,2,2,2,2,5,10,10,5,2,10,5
TC2M50P9IQM1,VQ50B6W4YLH8,1,1,4,1,0,1,2,1,2,1,4,4,4,1,2,1,1
TC2M50P9IQM1,NCJUQ2DSM3CH,3,3,19,3,4,19,6,9,3,3,3,19,4,6,19,4,4
TC2M50P9IQM1,YE4PNAQNX47Z,1,5,1,2,5,1,1,1,1,2,2,5,1,2,1,5,1
T7DC13EX6474,AKHEIRNEBAJN,11,3,2,11,3,5,3,5,3,3,11,2,5,2,3,2,2
T7DC13EX6474,OVOHGTO3AF5G,4,20,5,4,10,10,6,5,5,6,4,20,5,5,10,10,10
T7DC13EX6474,YQ5OU8SQKVRP,1,1,6,3,1,6,1,2,2,1,1,3,2,1,3,2,1
T7DC13EX6474,RSX98ZJJK83C,2,3,6,4,4,3,2,12,3,4,6,12,2,2,3,12,2
T7DC13EX6474,EGUFK8XZ3PFD,3,3,2,2,3,6,4,3,4,4,2,3,2,6,4,3,13
T7DC13EX6474,HZMF54NK7WF6,7,2,2,7,1,2,1,7,2,2,3,7,1,2,3,1,2
T7DC13EX6474,SQE33BXJXLB1,2,7,3,2,7,7,1,1,1,3,2,1,2,3,2,2,2
T7DC13EX6474,MM7XF0ZOH8Y3,5,2,2,5,10,2,10,5,2,2,3,3,3,2,2,10,10
T7DC13EX6474,OTG8VB97QWN0,2,2,3,3,1,7,3,7,3,7,1,2,7,1,2,7,2
T7DC13EX6474,J7QWXA2QHUS7,2,2,3,5,3,5,2,5,10,2,3,3,5,5,5,5,2
T7DC13EX6474,W8K7AVP0NKDS,18,4,9,6,3,9,9,3,18,4,3,3,3,4,6,4,3
T7DC13EX6474,N8S5LV07LA46,8,8,2,1,4,1,4,4,8,8,2,1,8,8,2,1,1
T7DC13EX6474,AHR9AZ2H7K0J,7,3,3,15,15,3,5,15,7,5,3,3,3,5,3,3,3
T7DC13EX6474,IGJOO4WYYLOU,15,7,5,5,15,15,7,5,15,3,15,3,3,15,7,15,3
T7DC13EX6474,QDGYQU1MJNIC,1,1,1,2,1,1,1,2,5,1,1,2,5,5,5,1,2
T7DC13EX6474,CEW5THFZYKCV,3,7,3,3,2,2,2,3,2,3,14,14,7,4,4,14,4
T7DC13EX6474,EEMIQ28JJNSN,11,11,5,11,23,23,23,7,5,5,23,11,23,11,4,11,11
T7DC13EX6474,QY9ZND55ZDH5,3,3,7,3,15,3,15,7,3,7,5,3,5,15,7,15,3
T7DC13EX6474,O5YYM1F9GVZG,6,10,20,10,10,6,6,6,10,20,6,6,6,10,5,6,10
T7DC13EX6474,YU1BX3U15DD3,3,7,2,7,1,7,1,1,7,3,3,7,2,7,7,2,1
T7DC13EX6474,L1DIIONHHYV1,2,1,4,4,2,4,4,1,1,4,1,4,4,1,4,4,1
T7DC13EX6474,LO8ZUXVL6RLX,6,4,6,4,3,4,6,3,3,3,4,2,6,2,4,6,4
T7DC13EX6474,RO94MUX4EGDD,5,10,5,5,10,4,4,7,4,4,10,5,7,21,7,10,4
T7DC13EX6474,PH84QJ58KN3H,3,3,1,3,1,7,1,1,7,1,2,2,2,1,3,1,3
T7DC13EX6474,VZFXECVKM937,3,3,3,1,3,3,7,3,2,1,1,1,3,7,3,7,1
T7DC13EX6474,ZHG9QWVK1KWG,1,3,1,2,1,2,1,1,2,1,1,1,1,2,1,1,3
T7DC13EX6474,TVVVG2L7DOMA,4,4,3,2,3,3,6,4,6,6,6,3,6,13,4,13,3
MCFVVVBIZGG0,QYHIAUSROV0G,13,6,13,2,6,2,3,6,3,13,4,6,2,4,6,13,6
MCFVVVBIZGG0,C5WZCK1VW08T,2,4,3,4,7,7,4,14,3,14,14,2,2,4,2,14,2
MCFVVVBIZGG0,SSMKEHV8UOVJ,7,7,3,3,14,14,2,2,2,14,3,14,2,3,14,2,2
MCFVVVBIZGG0,EM6WBAP9RO6J,1,8,2,1,2,1,8,4,8,2,2,4,8,4,2,4,4
MCFVVVBIZGG0,IWX3XRAXS49K,15,5,3,5,5,3,5,5,7,7,3,15,7,3,7,5,5
MCFVVVBIZGG0,CBJTNG2T32GB,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,2
MCFVVVBIZGG0,C5Y55XU5DKVT,1,5,5,1,1,1,2,1,2,1,1,2,2,5,1,1,5
MCFVVVBIZGG0,ICSXWNEGOSMY,3,2,1,6,1,2,1,6,1,3,6,1,6,2,3,6,3
MCFVVVBIZGG0,V1HVH45TV0AJ,18,3,4,6,4,9,18,9,3,6,6,3,3,6,4,4,4
MCFVVVBIZGG0,EUM2VZ3OIGD4,5,4,5,8,8,3,16,4,8,4,4,3,16,16,5,8,8
MCFVVVBIZGG0,MFVWDL3F0K24,4,14,7,2,14,4,7,2,14,14,4,3,3,4,4,7,14
MCFVVVBIZGG0,DHCKV713CZZW,6,5,20,5,4,4,10,4,5,20,5,6,20,10,10,20,4
MCFVVVBIZGG0,PARX3EWTXEI8,19,9,19,19,9,6,4,9,9,4,19,6,6,6,3,9,4
MCFVVVBIZGG0,USMMMGCAMF4E,8,3,5,17,5,5,8,3,3,17,4,4,4,8,4,17,17
MCFVVVBIZGG0,C3XM0EHDZ5Q3,15,3,15,15,3,3,3,15,3,15,3,3,3,5,7,7,3
MCFVVVBIZGG0,CYBGY9SL1J7G,3,2,12,2,12,6,2,12,3,6,2,4,3,4,2,12,4
MCFVVVBIZGG0,P7495846NDHD,2,8,2,2,1,2,1,2,8,2,1,2,4,4,4,2,8
MCFVVVBIZGG0,RSGG7C7WZDMA,6,2,6,3,6,2,1,3,1,1,1,3,1,3,2,2,1
MCFVVVBIZGG0,QCEIHJDR7L3M,2,14,14,14,3,2,2,7,4,7,3,4,4,7,7,14,14
MCFVVVBIZGG0,BYC0IRDFWVU7,3,2,3,14,3,3,14,4,7,4,3,2,7,7,3,14,2
MCFVVVBIZGG0,FZHW12IMJWQY,5,2,2,2,2,5,5,2,5,2,2,2,2,2,5,11,11
MCFVVVBIZGG0,BLQGTVUPY2ZN,5,1,1,1,2,1,1,1,5,1,1,5,2,2,1,1,5
MCFVVVBIZGG0,VJ4F9K9A91YW,0,4,1,1,2,0,2,2,4,0,1,1,2,0,0,2,0
MCFVVVBIZGG0,RFGRAD1SU1ZP,11,2,11,2,2,2,2,2,11,5,2,2,11,2,3,5,5
MCFVVVBIZGG0,GIBSVDDAM1L5,5,5,5,2,2,1,1,1,1,1,1,2,2,5,1,1,1
MCFVVVBIZGG0,T3JBD1M7RESO,2,1,2,8,1,8,1,4,1,8,4,8,2,2,1,2,8
MCFVVVBIZGG0,PLEWIYEHPB5Z,2,2,5,2,5,2,3,11,3,3,2,11,5,11,2,2,2
TFYXKJ631VHM,IS6KOUMFCY3L,2,10,2,5,5,3,5,2,2,2,3,2,3,2,2,2,2
TFYXKJ631VHM,YAVECB14HWKN,3,3,2,6,4,13,13,2,4,6,3,6,4,4,3,6,13
TFYXKJ631VHM,OWYD5DSU313S,4,2,3,3,3,14,4,2,3,3,2,2,4,14,7,7,2
TFYXKJ631VHM,YA1RFKDS55LI,4,8,4,4,5,4,3,8,4,5,17,8,3,17,8,17,8
TFYXKJ631VHM,NA9K8ELOGMA7,6,6,2,4,3,13,6,13,4,2,3,3,4,2,3,13,2
TFYXKJ631VHM,WE2A6E9ELMZJ,3,7,1,1,2,1,1,7,3,3,2,7,1,1,2,1,1
TFYXKJ631VHM,W06X3G1F50PX,2,2,4,2,8,4,4,2,8,8,2,1,2,2,2,8,4
TFYXKJ631VHM,K86QZCU38TBU,2,1,2,2,1,7,2,1,1,1,1,2,3,1,1,1,3
TFYXKJ631VHM,UWG741EGZRJ1,3,2,7,4,2,2,14,2,14,14,14,7,4,4,4,3,7
TFYXKJ631VHM,D08LX0OEA103,1,1,6,2,1,2,6,6,1,6,1,3,3,3,1,1,1
TFYXKJ631VHM,IXGZMMQXCEBA,3,3,1,1,2,3,6,1,1,1,2,1,1,3,1,2,1
TFYXKJ631VHM,AFJ2SKWUZUOF,3,15,3,15,15,15,3,7,3,15,5,5,5,5,3,7,3
TFYXKJ631VHM,RNUN12112XUB,2,6,2,4,2,4,6,4,3,6,4,6,6,4,2,3,4
TFYXKJ631VHM,MKBVSC76578J,2,1,1,2,1,1,6,1,6,1,2,1,6,1,6,6,1
TFYXKJ631VHM,CE0I0IBIAWJ6,14,3,7,14,2,2,4,4,14,14,2,4,14,14,14,7,7
TFYXKJ631VHM,QQD1R0R6UY3V,8,8,5,8,8,8,4,4,3,8,8,5,17,4,3,17,3
TFYXKJ631VHM,MRDFSWG640P9,2,4,2,4,2,3,4,4,3,3,12,12,6,2,6,3,4
TFYXKJ631VHM,F2X39SSE4B01,5,2,5,2,2,11,11,5,5,2,2,3,5,2,3,2,2
TFYXKJ631VHM,E2YP51WMH9FF,3,1,6,3,6,1,1,3,1,6,1,1,6,3,2,3,1
TFYXKJ631VHM,ABLQGFHGMO2E,14,4,7,3,2,2,4,2,14,14,3,3,2,4,7,4,14
TFYXKJ631VHM,K2K6B0F3EOW3,4,3,9,3,4,3,6,4,6,3,18,18,6,18,4,6,6
TFYXKJ631VHM,NMR6K9JQ7XZ0,2,2,4,4,4,1,1,1,4,1,4,1,1,1,0,0,1
TFYXKJ631VHM,ZOSRM9Y16APP,4,12,4,3,6,6,2,6,3,2,2,6,12,12,3,2,2
TFYXKJ631VHM,VOZH03U5ACWG,10,2,2,2,3,3,10,5,5,10,3,2,10,5,5,2,2
TFYXKJ631VHM,F288ESRXGT9T,6,20,6,4,20,10,20,6,20,20,20,6,6,20,6,5,20
TFYXKJ631VHM,Z8ADGETUDV2I,5,10,2,3,10,10,3,5,3,10,2,3,2,2,10,2,2
TFYXKJ631VHM,LNJ26IXQ1S8Z,4,3,13,3,13,2,6,13,3,3,2,3,13,2,2,2,2
YFMY4061BDJT,E18HWTSZA8FK,3,1,9,1,9,9,9,3,9,9,9,1,1,3,1,3,3
YFMY4061BDJT,PC0AY6KPLF7A,1,2,2,2,1,1,1,1,5,2,2,1,2,1,2,1,5
YFMY4061BDJT,TSHQCLAOV788,14,4,3,14,14,14,7,7,7,4,3,4,2,7,14,3,4
YFMY4061BDJT,FKW30PLZYVFH,2,2,3,12,3,6,2,2,2,6,12,2,2,3,6,4,12
YFMY4061BDJT,UVUAU3J2G702,1,2,3,1,3,3,1,1,2,3,1,2,2,1,1,1,1
YFMY4061BDJT,VPP7I8RVKQBR,2,12,4,6,12,12,3,2,3,4,6,12,3,3,4,4,12
YFMY4061BDJT,LPQVLH3JVRGJ,3,3,3,6,2,2,3,13,2,4,3,3,4,2,4,4,3
YFMY4061BDJT,RO5SCNSTRCPP,1,1,2,5,5,2,1,2,1,1,2,1,2,1,2,1,1
YFMY4061BDJT,L6173HWMBTHO,5,1,2,1,5,5,5,1,2,1,1,2,1,2,1,2,5
YFMY4061BDJT,IQ4QO0BARUUC,8,5,16,8,5,16,5,8,3,3,4,8,4,4,16,16,3
YFMY4061BDJT,TJ5NVLBXXX8K,5,3,3,5,3,4,8,4,5,4,16,8,5,4,5,3,5
YFMY4061BDJT,DAW2LJUQW6P5,6,5,6,5,20,4,4,4,4,6,10,5,6,10,5,20,6
YFMY4061BDJT,BRIEW1OL2RYA,4,6,3,4,2,4,6,3,2,12,2,6,4,2,6,4,12
YFMY4061BDJT,KR02MYEP03AB,2,4,14,4,3,3,7,3,3,4,7,2,3,7,2,2,2
YFMY4061BDJT,QDDEXIH3A1A5,4,4,13,4,6,13,3,2,2,6,13,6,6,13,2,6,4
YFMY4061BDJT,NBCW5B31AYM1,1,2,3,1,1,6,6,2,2,1,6,2,6,6,1,6,1
YFMY4061BDJT,XXVQKUL3LT87,5,2,11,2,2,2,2,11,2,2,11,3,2,5,11,2,5
YFMY4061BDJT,XRHY8EZ63OB4,2,2,1,2,1,3,1,1,3,3,7,2,1,3,1,3,1
YFMY4061BDJT,O9MFXQR60QSL,3,2,3,2,11,2,2,2,3,2,2,2,11,2,5,11,5
YFMY4061BDJT,HE76W49TYTLN,3,7,3,1,2,2,7,7,1,7,3,1,3,1,2,1,2
YFMY4061BDJT,Z4WQ9PRQAMBQ,5,3,4,8,4,4,8,5,16,16,16,16,3,5,4,16,5
YFMY4061BDJT,BIXKVSFMU04H,1,1,1,1,1,1,2,1,1,1,5,5,1,1,2,1,1
YFMY4061BDJT,MONBE1C5CTY4,8,4,5,5,4,16,5,8,8,4,5,8,4,3,4,5,8
YFMY4061BDJT,YYATIFJ7QKGI,1,1,7,2,1,1,1,7,7,7,3,1,1,7,7,1,3
YFMY4061BDJT,DEZCY7Y0BWRI,4,1,2,2,4,2,8,1,2,4,4,8,1,2,2,2,1
YFMY4061BDJT,P1VI4EYM7ERB,2,2,3,7,4,14,4,3,3,7,14,7,2,4,4,4,7
YFMY4061BDJT,WV389HT6CVV3,5,3,2,10,5,10,2,3,5,3,3,10,2,5,3,2,5
VR6BNB9WYKV2,LWHOROTOKN2E,2,6,1,1,1,2,3,1,3,2,3,1,1,6,6,2,3
VR6BNB9WYKV2,IAVDZ8D0VTP7,0,0,1,1,2,4,1,2,1,2,4,0,4,2,1,0,1
VR6BNB9WYKV2,YEV5VRBDUXPO,1,2,1,2,1,7,2,2,7,3,7,1,2,3,3,1,3
VR6BNB9WYKV2,O5Q72TATVDB2,5,3,10,2,2,5,5,2,10,2,10,5,3,5,2,2,10
VR6BNB9WYKV2,LC7YV4WXHND3,3,6,1,2,6,2,1,2,2,1,6,1,3,3,1,6,1
VR6BNB9WYKV2,RTYMNL00U82O,8,2,1,2,1,1,2,2,8,2,8,4,8,8,4,8,1
VR6BNB9WYKV2,MR1LV1ZMHXYH,0,1,0,1,1,2,1,1,1,1,1,4,1,2,1,0,0
VR6BNB9WYKV2,U2HHL332UZNC,0,0,0,4,1,1,2,1,0,1,1,1,1,1,4,4,1
VR6BNB9WYKV2,LAY0M319HQTY,5,5,1,1,1,1,1,1,1,5,1,2,1,1,1,1,1
